Customer_ID,Age_Group,Gender,Category,Payment_Method,Season,Purchase_Amount,Annual_Purchases,Review_Rating,Has_Subscription
9078,46-55,Male,Beauty,Credit Card,Summer,122.00639433300611,5,4,1
9079,46-55,Male,Clothing,Mobile Payment,Fall,128.01333355159414,4,5,0
9080,26-35,Male,Clothing,Mobile Payment,Spring,90.50532118299587,5,4,0
9081,26-35,Female,Sports,Credit Card,Fall,84.9419414677678,12,4,1
9082,36-45,Female,Sports,Credit Card,Winter,106.70696362347898,4,4,0
9083,26-35,Female,Sports,Mobile Payment,Spring,97.14351232670553,10,5,1
9084,46-55,Female,Home & Garden,Cash,Fall,103.94651746702178,7,5,0
9085,26-35,Male,Sports,Mobile Payment,Fall,128.32689566693415,5,5,0
9086,18-25,Female,Books,Debit Card,Winter,71.68879088695631,5,4,0
9087,26-35,Female,Clothing,PayPal,Summer,44.15092983690276,14,5,1
9088,65+,Female,Clothing,Credit Card,Spring,90.83972292555254,3,4,0
9089,26-35,Female,Beauty,Debit Card,Fall,44.65529046830961,10,4,1
9090,36-45,Female,Sports,Cash,Fall,156.27590745634078,8,3,1
9091,36-45,Female,Home & Garden,PayPal,Fall,119.24910445135167,8,3,0
9092,18-25,Male,Books,Mobile Payment,Fall,67.45036967372667,8,5,0
9093,36-45,Male,Electronics,Credit Card,Summer,209.8569770932198,7,5,1
9094,46-55,Male,Beauty,Mobile Payment,Summer,124.56532637183835,7,4,1
9095,36-45,Male,Books,Debit Card,Summer,85.817815642196,9,5,0
9096,56-65,Male,Home & Garden,Credit Card,Spring,85.76183392312208,4,4,0
9097,26-35,Female,Sports,Mobile Payment,Summer,49.6890325272565,8,5,0
9098,18-25,Male,Home & Garden,Credit Card,Spring,26.029611031719092,3,4,0
9099,65+,Female,Electronics,Debit Card,Summer,25.198824185597914,1,3,0
9100,26-35,Female,Books,Mobile Payment,Fall,115.57544928260587,12,4,0
9101,36-45,Male,Home & Garden,PayPal,Winter,35.47714231221382,4,5,0
9102,46-55,Male,Electronics,Cash,Spring,35.06524753261475,3,4,0
9103,26-35,Female,Electronics,Mobile Payment,Winter,74.45580899275367,6,4,1
9104,46-55,Female,Books,Credit Card,Winter,180.31113483492123,3,5,0
9105,18-25,Female,Electronics,Mobile Payment,Fall,57.79486008271443,7,4,0
9106,26-35,Male,Books,Credit Card,Fall,70.30591951678117,8,5,0
9107,18-25,Female,Home & Garden,Debit Card,Spring,31.14731667697032,7,5,1
9108,56-65,Male,Sports,Cash,Spring,25.0,3,5,0
9109,26-35,Female,Clothing,Credit Card,Spring,236.24738547904508,6,5,1
9110,46-55,Female,Clothing,Mobile Payment,Summer,53.469335522274996,4,4,0
9111,65+,Male,Home & Garden,Debit Card,Summer,55.10976432538959,2,4,0
9112,36-45,Male,Sports,PayPal,Winter,86.55662227100828,3,5,0
9113,36-45,Male,Clothing,Mobile Payment,Spring,258.4410404081124,8,3,1
9114,36-45,Male,Electronics,Cash,Winter,44.165440414507756,8,4,0
9115,26-35,Female,Home & Garden,Debit Card,Summer,67.98749842549185,10,3,1
9116,36-45,Male,Home & Garden,Mobile Payment,Winter,109.19459140127447,8,4,0
9117,36-45,Female,Beauty,Credit Card,Winter,25.0,6,5,0
9118,65+,Male,Beauty,Credit Card,Spring,73.45792936310653,1,4,0
9119,65+,Female,Beauty,Credit Card,Spring,38.68534408276085,4,4,0
9120,56-65,Female,Books,Mobile Payment,Winter,112.08499232193925,3,5,0
9121,56-65,Female,Sports,Cash,Summer,61.92853444138809,4,4,0
9122,36-45,Female,Home & Garden,Credit Card,Winter,46.039291143113026,9,5,0
9123,46-55,Male,Beauty,Mobile Payment,Summer,143.9750543333953,4,5,0
9124,56-65,Female,Home & Garden,Mobile Payment,Winter,39.16483188030186,5,5,0
9125,26-35,Male,Electronics,Cash,Winter,136.83218564540957,5,5,0
9126,65+,Male,Beauty,Debit Card,Spring,50.06369906570605,1,3,0
9127,26-35,Male,Home & Garden,Debit Card,Winter,97.2819451274532,8,4,0
9128,36-45,Female,Sports,Mobile Payment,Summer,148.98843362602022,3,5,0
9129,46-55,Female,Books,Debit Card,Winter,71.49137551831055,4,4,0
9130,65+,Female,Sports,PayPal,Winter,79.54974503755501,1,3,0
9131,26-35,Male,Sports,Cash,Summer,96.4131898187632,14,3,1
9132,46-55,Male,Beauty,Mobile Payment,Winter,141.78366059310724,7,5,0
9133,36-45,Female,Sports,Debit Card,Winter,166.5161496913874,5,4,0
9134,26-35,Female,Books,Debit Card,Winter,216.6822043365229,14,4,1
9135,46-55,Male,Clothing,Cash,Winter,25.0,6,4,0
9136,36-45,Female,Books,Credit Card,Summer,73.98648762222902,7,5,0
9137,46-55,Male,Electronics,Debit Card,Fall,124.87473853243338,7,5,1
9138,26-35,Male,Books,Cash,Summer,25.0,11,4,1
9139,36-45,Male,Home & Garden,Credit Card,Summer,73.20658881296588,7,5,1
9140,36-45,Male,Clothing,Mobile Payment,Fall,96.35940494965082,5,4,0
9141,26-35,Male,Beauty,Credit Card,Summer,28.20932301120788,6,4,0
9142,26-35,Female,Home & Garden,Debit Card,Winter,144.37602492272237,9,5,0
9143,65+,Female,Books,Mobile Payment,Summer,80.58904848276799,1,4,0
9144,36-45,Female,Home & Garden,Mobile Payment,Winter,25.0,4,4,0
9145,46-55,Female,Sports,Credit Card,Spring,94.44720447900275,5,5,0
9146,26-35,Female,Home & Garden,Mobile Payment,Winter,47.076021352218056,10,5,1
9147,26-35,Male,Home & Garden,Credit Card,Winter,118.00203443271623,11,4,0
9148,26-35,Female,Books,Credit Card,Summer,108.80784390826207,9,5,0
9149,26-35,Female,Electronics,Credit Card,Summer,59.192663966707734,4,4,0
9150,36-45,Male,Books,Cash,Summer,450.80551787592964,8,5,1
9151,36-45,Male,Beauty,Debit Card,Spring,184.2611336763563,6,3,0
9152,36-45,Female,Clothing,Mobile Payment,Fall,31.836862212574815,6,4,0
9153,18-25,Female,Sports,PayPal,Winter,40.48903108049031,5,5,0
9154,36-45,Male,Electronics,Debit Card,Fall,328.4552787542212,5,5,1
9155,18-25,Female,Clothing,PayPal,Fall,39.5942494190899,5,5,1
9156,18-25,Female,Clothing,Credit Card,Spring,36.475916557308935,3,5,0
9157,65+,Male,Electronics,Mobile Payment,Winter,70.4588507656701,2,5,0
9158,36-45,Female,Sports,Debit Card,Winter,100.48489443710993,4,3,0
9159,46-55,Female,Beauty,PayPal,Spring,227.02698645872377,7,5,0
9160,26-35,Male,Electronics,PayPal,Spring,25.0,4,4,0
9161,56-65,Female,Electronics,PayPal,Winter,135.08803717756606,3,5,0
9162,36-45,Male,Electronics,Debit Card,Spring,316.7462341537348,8,4,1
9163,46-55,Male,Sports,Cash,Summer,147.31670398501277,6,4,0
9164,26-35,Male,Electronics,Credit Card,Winter,300.9356270367418,10,5,0
9165,65+,Female,Electronics,Mobile Payment,Fall,83.47368026617104,3,4,0
9166,56-65,Female,Home & Garden,PayPal,Summer,25.0,2,5,0
9167,56-65,Male,Home & Garden,Debit Card,Fall,54.26527526587179,2,4,0
9168,18-25,Male,Home & Garden,PayPal,Spring,69.51775340378146,5,4,1
9169,26-35,Male,Home & Garden,Debit Card,Fall,25.0,8,4,1
9170,26-35,Female,Electronics,Cash,Summer,48.46776628842609,9,3,0
9171,26-35,Female,Home & Garden,PayPal,Spring,56.71123143500767,7,4,1
9172,56-65,Female,Clothing,PayPal,Summer,74.48487370763613,5,5,0
9173,18-25,Female,Beauty,Mobile Payment,Spring,65.79726757288455,3,3,0
9174,18-25,Female,Home & Garden,Debit Card,Winter,44.884130799261904,9,4,0
9175,26-35,Male,Sports,Debit Card,Fall,25.0,11,4,0
9176,26-35,Male,Beauty,Cash,Fall,111.01313846263267,7,5,0
9177,26-35,Female,Books,PayPal,Winter,251.05555052669163,9,5,0
9178,46-55,Female,Books,Mobile Payment,Winter,266.8723389308449,7,5,1
9179,36-45,Male,Clothing,Credit Card,Fall,414.1744415377135,9,3,0
9180,18-25,Female,Beauty,Mobile Payment,Winter,49.85619432300632,3,4,0
9181,26-35,Female,Beauty,Mobile Payment,Spring,153.2809940622447,13,5,0
9182,26-35,Male,Clothing,Mobile Payment,Fall,92.34853636049057,7,4,1
9183,18-25,Female,Books,Mobile Payment,Summer,25.0,8,4,0
9184,46-55,Female,Home & Garden,PayPal,Winter,136.58613067840022,5,4,0
9185,46-55,Male,Clothing,Mobile Payment,Spring,25.0,2,4,0
9186,46-55,Female,Sports,Debit Card,Fall,92.63909765149072,5,5,0
9187,46-55,Male,Clothing,Debit Card,Fall,182.663896789387,2,5,0
9188,18-25,Male,Electronics,Mobile Payment,Spring,25.0,6,3,1
9189,65+,Female,Books,Debit Card,Winter,25.0,3,4,0
9190,56-65,Male,Electronics,PayPal,Fall,32.52170587981433,4,5,0
9191,56-65,Male,Books,Credit Card,Winter,40.29824194902865,5,4,0
9192,18-25,Male,Books,Mobile Payment,Spring,100.61155702644828,9,4,0
9193,65+,Male,Beauty,Debit Card,Summer,136.1725375276751,2,5,0
9194,56-65,Male,Home & Garden,Debit Card,Spring,157.68237220345196,4,4,0
9195,56-65,Female,Home & Garden,PayPal,Winter,38.19280065424112,4,5,0
9196,18-25,Male,Books,PayPal,Fall,25.0,9,5,1
9197,46-55,Female,Books,Credit Card,Winter,64.70247564353573,5,5,0
9198,65+,Female,Electronics,Cash,Winter,64.67003796034126,2,4,0
9199,46-55,Male,Sports,Cash,Summer,25.0,3,4,1
9200,36-45,Female,Clothing,Cash,Fall,134.30009489874402,6,5,0
9201,65+,Female,Books,Credit Card,Summer,121.89195606812117,4,5,0
9202,36-45,Male,Books,Mobile Payment,Summer,344.96338292198004,6,4,1
9203,36-45,Male,Clothing,Cash,Spring,83.14795797416483,9,3,0
9204,36-45,Female,Clothing,Cash,Spring,154.60686679798357,9,4,0
9205,65+,Female,Sports,Debit Card,Fall,28.257633417189375,3,4,1
9206,18-25,Male,Sports,Debit Card,Summer,25.0,10,3,0
9207,36-45,Male,Clothing,Mobile Payment,Summer,168.1061307566042,7,4,0
9208,46-55,Male,Books,PayPal,Winter,46.5894916577263,6,4,0
9209,46-55,Male,Books,Credit Card,Winter,79.47060882738519,3,5,0
9210,36-45,Female,Clothing,Cash,Spring,25.0,4,4,0
9211,56-65,Male,Books,Credit Card,Summer,178.78692310279146,4,5,0
9212,65+,Male,Sports,Debit Card,Fall,39.00377880369041,3,5,0
9213,18-25,Male,Clothing,Credit Card,Summer,184.57363120584216,3,4,0
9214,26-35,Male,Sports,Debit Card,Spring,144.8324027315521,5,5,1
9215,18-25,Male,Books,Credit Card,Fall,55.451786405329116,3,4,0
9216,26-35,Male,Books,Debit Card,Summer,51.131290316125565,9,4,0
9217,36-45,Male,Beauty,Credit Card,Winter,50.32859381330166,5,4,0
9218,56-65,Female,Electronics,Cash,Summer,108.82230177424418,2,5,0
9219,56-65,Female,Electronics,Cash,Spring,58.63823943407842,3,3,0
9220,18-25,Male,Sports,Mobile Payment,Spring,92.31598999835754,5,4,1
9221,18-25,Female,Clothing,Credit Card,Summer,55.53299297903622,9,3,0
9222,36-45,Male,Electronics,PayPal,Spring,146.9186927498431,9,4,0
9223,36-45,Female,Books,Mobile Payment,Winter,179.5427495099262,6,3,0
9224,26-35,Male,Home & Garden,Credit Card,Winter,63.82283408502792,4,5,1
9225,56-65,Male,Clothing,PayPal,Winter,82.36269720548741,4,4,0
9226,65+,Female,Sports,Cash,Summer,30.162957047833807,3,5,0
9227,26-35,Male,Books,Cash,Spring,70.02773544317469,8,5,0
9228,56-65,Male,Books,Cash,Winter,25.0,2,3,0
9229,26-35,Female,Home & Garden,PayPal,Fall,25.0,10,3,0
9230,46-55,Female,Sports,Debit Card,Spring,40.99820609666109,2,4,0
9231,36-45,Female,Clothing,Credit Card,Spring,95.33873834007346,7,4,0
9232,18-25,Male,Books,Mobile Payment,Fall,25.0,3,4,0
9233,65+,Female,Beauty,Mobile Payment,Spring,56.27172359230992,1,5,0
9234,36-45,Male,Books,Cash,Winter,66.9770890350024,5,4,0
9235,46-55,Male,Beauty,Debit Card,Spring,147.56665789931043,2,5,0
9236,26-35,Female,Beauty,Credit Card,Winter,69.13266668584372,10,4,0
9237,18-25,Female,Clothing,Credit Card,Winter,131.6509976626876,11,4,0
9238,18-25,Female,Clothing,Mobile Payment,Winter,25.0,8,5,1
9239,36-45,Female,Home & Garden,Mobile Payment,Summer,73.3561852017864,6,5,1
9240,46-55,Male,Books,Mobile Payment,Spring,35.241044324172336,7,5,1
9241,26-35,Male,Clothing,Credit Card,Fall,105.58696837808456,4,4,1
9242,46-55,Male,Clothing,Mobile Payment,Summer,41.39296474925776,5,3,0
9243,46-55,Female,Home & Garden,Credit Card,Summer,25.284242450621786,7,4,0
9244,46-55,Male,Home & Garden,Cash,Summer,177.1987717078038,3,5,0
9245,36-45,Female,Books,Debit Card,Summer,72.56594851030891,5,3,1
9246,56-65,Female,Sports,Mobile Payment,Winter,63.06984884851483,5,5,0
9247,36-45,Female,Electronics,Credit Card,Winter,56.7280738173171,8,5,1
9248,36-45,Female,Books,Cash,Fall,72.4656118356925,8,4,0
9249,26-35,Female,Electronics,PayPal,Spring,47.61417187224751,6,4,1
9250,26-35,Female,Sports,Cash,Fall,104.30778820729843,4,3,0
9251,18-25,Female,Beauty,Debit Card,Spring,27.173911693096983,8,5,0
9252,36-45,Male,Books,Cash,Winter,56.45020430421591,9,3,0
9253,26-35,Male,Clothing,Mobile Payment,Spring,77.35159221534126,11,3,0
9254,26-35,Female,Home & Garden,Mobile Payment,Spring,110.45138978546014,14,4,0
9255,46-55,Female,Books,PayPal,Summer,91.79391371163625,5,4,0
9256,26-35,Male,Home & Garden,Credit Card,Fall,157.04618567141185,9,5,1
9257,26-35,Male,Beauty,Cash,Summer,30.7875262651253,4,4,1
9258,18-25,Female,Home & Garden,PayPal,Summer,29.2991179367463,8,5,0
9259,46-55,Female,Beauty,Mobile Payment,Summer,35.526844199528554,5,5,0
9260,18-25,Male,Sports,Credit Card,Summer,72.1891198699926,3,4,0
9261,36-45,Female,Beauty,Credit Card,Winter,25.0,6,4,1
9262,36-45,Female,Electronics,Debit Card,Fall,116.11882846973675,9,5,0
9263,46-55,Female,Books,Mobile Payment,Summer,55.346224320896155,2,4,0
9264,36-45,Male,Beauty,Credit Card,Fall,137.00463863525172,8,4,1
9265,56-65,Male,Books,Debit Card,Summer,245.28557079994502,5,4,0
9266,18-25,Male,Sports,Debit Card,Winter,37.85533232181664,6,5,0
9267,26-35,Male,Beauty,Mobile Payment,Summer,86.49949032890386,7,5,1
9268,26-35,Male,Sports,Credit Card,Spring,25.0,13,5,0
9269,18-25,Female,Electronics,Credit Card,Winter,41.68344921970865,9,5,0
9270,26-35,Male,Clothing,Cash,Fall,92.20093657105038,14,5,0
9271,26-35,Female,Sports,Credit Card,Spring,116.42828735485425,12,5,1
9272,36-45,Female,Clothing,Debit Card,Spring,99.91205113489389,8,3,1
9273,46-55,Male,Sports,PayPal,Winter,46.072634306606226,5,5,1
9274,26-35,Female,Beauty,Mobile Payment,Fall,25.0,14,4,0
9275,46-55,Female,Clothing,PayPal,Winter,54.58532401855769,6,5,1
9276,26-35,Female,Sports,Credit Card,Summer,76.36503340215486,14,5,0
9277,26-35,Male,Books,Debit Card,Winter,53.602142608624625,8,4,1
9278,36-45,Female,Sports,PayPal,Winter,201.66131498869095,3,5,1
9279,18-25,Male,Clothing,Mobile Payment,Summer,25.0,10,5,1
9280,18-25,Female,Books,Cash,Summer,35.567012627503466,4,4,0
9281,26-35,Male,Sports,PayPal,Fall,31.496654775549725,11,3,0
9282,65+,Female,Clothing,Cash,Winter,25.0,3,5,0
9283,46-55,Male,Electronics,Credit Card,Summer,92.02272026712856,3,5,0
9284,18-25,Male,Home & Garden,Credit Card,Fall,25.0,4,4,1
9285,56-65,Female,Electronics,Mobile Payment,Fall,151.6982128281138,4,4,0
9286,46-55,Female,Clothing,Cash,Summer,112.36448373523716,5,4,0
9287,36-45,Male,Beauty,Cash,Summer,42.76067427674216,3,5,0
9288,56-65,Male,Beauty,Mobile Payment,Fall,87.76081350784185,2,4,0
9289,26-35,Female,Home & Garden,PayPal,Spring,53.77947113997682,14,4,0
9290,26-35,Female,Clothing,Mobile Payment,Summer,48.36015216159085,10,4,0
9291,36-45,Male,Books,Credit Card,Spring,269.5025837200713,4,3,0
9292,36-45,Female,Sports,Cash,Fall,233.55260744262506,7,5,0
9293,36-45,Female,Electronics,Debit Card,Winter,25.0,6,4,0
9294,36-45,Male,Books,Debit Card,Spring,62.25744044867419,8,5,0
9295,65+,Female,Electronics,Credit Card,Spring,51.72197657199098,1,5,0
9296,56-65,Female,Home & Garden,Cash,Spring,33.1984628456812,5,5,0
9297,56-65,Female,Home & Garden,Cash,Spring,30.46065236587567,2,5,0
9298,56-65,Male,Home & Garden,Mobile Payment,Spring,51.91392671665935,3,4,0
9299,65+,Female,Books,PayPal,Spring,25.0,4,5,1
9300,18-25,Male,Books,Mobile Payment,Winter,66.01389620929355,3,5,1
9301,26-35,Female,Home & Garden,Debit Card,Winter,42.88685364000042,8,4,1
9302,36-45,Male,Books,Cash,Winter,65.90577985135474,8,5,1
9303,56-65,Female,Home & Garden,PayPal,Spring,226.11363564508895,3,5,0
9304,36-45,Female,Books,Mobile Payment,Fall,155.23668098113757,6,4,0
9305,46-55,Male,Home & Garden,PayPal,Summer,150.52055370780312,6,5,1
9306,18-25,Female,Sports,Debit Card,Spring,158.23788664576853,11,4,0
9307,26-35,Female,Sports,PayPal,Winter,78.8739445843015,12,4,1
9308,46-55,Male,Electronics,Cash,Fall,45.20292521206177,5,5,0
9309,18-25,Female,Electronics,PayPal,Fall,25.0,8,3,1
9310,26-35,Female,Home & Garden,PayPal,Spring,110.19009214177892,5,4,1
9311,26-35,Male,Electronics,Mobile Payment,Winter,50.36989844077013,5,3,0
9312,26-35,Female,Books,PayPal,Summer,195.19745183129598,6,4,0
9313,46-55,Female,Home & Garden,PayPal,Summer,34.74659763326562,3,5,0
9314,26-35,Male,Sports,Debit Card,Winter,78.55727182053735,5,5,1
9315,36-45,Female,Beauty,PayPal,Winter,36.938195440218124,3,5,0
9316,18-25,Male,Sports,Mobile Payment,Fall,104.11662332408598,6,3,1
9317,56-65,Female,Clothing,Mobile Payment,Spring,25.0,2,4,0
9318,26-35,Female,Sports,Cash,Spring,53.85678272834304,5,4,0
9319,36-45,Male,Clothing,Debit Card,Spring,229.82055677659932,6,4,1
9320,46-55,Female,Electronics,Credit Card,Summer,79.6873460017202,5,4,1
9321,26-35,Female,Sports,Cash,Summer,110.01711757410443,9,5,1
9322,56-65,Male,Beauty,PayPal,Summer,57.22462467023781,5,4,1
9323,36-45,Female,Books,Debit Card,Spring,220.75151841125302,6,5,0
9324,26-35,Female,Sports,Cash,Winter,82.76028489317031,4,5,1
9325,26-35,Male,Books,Mobile Payment,Winter,40.48952706774013,5,4,0
9326,65+,Female,Sports,Debit Card,Spring,127.05567245216056,4,5,0
9327,46-55,Male,Sports,Debit Card,Spring,25.0,2,5,0
9328,26-35,Male,Books,PayPal,Winter,25.0,6,4,1
9329,26-35,Female,Books,Debit Card,Winter,99.54617085565147,8,5,0
9330,56-65,Female,Home & Garden,Debit Card,Summer,25.0,4,4,0
9331,46-55,Female,Sports,Credit Card,Fall,80.74961114555889,2,3,0
9332,46-55,Male,Sports,PayPal,Fall,31.784365317615897,6,3,1
9333,36-45,Female,Beauty,Debit Card,Spring,94.3552041587728,7,4,0
9334,46-55,Female,Books,Debit Card,Fall,25.0,4,4,0
9335,26-35,Male,Books,Credit Card,Fall,58.69907053842782,14,5,0
9336,26-35,Male,Clothing,Credit Card,Fall,99.89633141121921,14,4,0
9337,36-45,Female,Clothing,Mobile Payment,Summer,142.6985462471321,9,4,0
9338,65+,Male,Books,PayPal,Summer,133.27208281349394,1,3,0
9339,26-35,Male,Beauty,Credit Card,Winter,51.000404454280456,14,3,0
9340,36-45,Female,Electronics,Debit Card,Spring,254.21195673112098,8,4,0
9341,46-55,Female,Sports,Credit Card,Fall,111.2236902651421,5,4,0
9342,36-45,Female,Electronics,Cash,Winter,42.72165749323636,3,5,0
9343,56-65,Female,Beauty,Mobile Payment,Summer,114.54210065416645,3,4,0
9344,46-55,Female,Electronics,Mobile Payment,Fall,40.78718620393079,4,5,1
9345,18-25,Female,Clothing,PayPal,Spring,25.0,11,5,0
9346,65+,Male,Home & Garden,Mobile Payment,Fall,25.0,3,4,0
9347,46-55,Male,Electronics,PayPal,Summer,41.420007281991204,6,5,0
9348,56-65,Male,Home & Garden,Cash,Fall,25.0,5,5,0
9349,46-55,Male,Electronics,Debit Card,Fall,40.52400529923184,6,4,1
9350,56-65,Male,Beauty,Cash,Fall,57.404726524740425,4,5,0
9351,18-25,Male,Home & Garden,PayPal,Fall,196.7567175839114,5,5,1
9352,26-35,Male,Electronics,PayPal,Summer,32.09024142972008,12,3,1
9353,56-65,Male,Beauty,PayPal,Winter,74.12841432362141,3,3,0
9354,26-35,Female,Books,Debit Card,Fall,64.71962052789314,7,3,1
9355,18-25,Male,Clothing,PayPal,Spring,25.0,7,4,1
9356,46-55,Female,Sports,Cash,Fall,237.28399711898592,5,5,0
9357,56-65,Male,Beauty,Debit Card,Spring,25.0,5,4,0
9358,18-25,Female,Beauty,Cash,Spring,27.397490077493295,8,4,0
9359,56-65,Female,Clothing,Debit Card,Fall,25.0,2,3,0
9360,46-55,Female,Home & Garden,PayPal,Fall,62.72045899142151,4,4,0
9361,36-45,Female,Electronics,Debit Card,Spring,118.91386492726329,7,3,0
9362,56-65,Female,Home & Garden,Credit Card,Summer,78.28329031076862,2,4,0
9363,26-35,Male,Beauty,Cash,Winter,33.48959805136522,9,5,1
9364,26-35,Female,Books,Credit Card,Spring,60.94244138340076,12,5,0
9365,26-35,Female,Electronics,Credit Card,Summer,180.43678988068223,6,5,0
9366,36-45,Female,Sports,PayPal,Winter,110.10218661951335,5,5,1
9367,36-45,Male,Sports,PayPal,Winter,338.2522460481827,7,5,1
9368,56-65,Female,Electronics,Credit Card,Winter,139.7022049658435,3,4,0
9369,46-55,Female,Beauty,Debit Card,Fall,157.5587585350136,5,5,0
9370,36-45,Female,Books,PayPal,Fall,89.87376708201265,7,5,0
9371,46-55,Female,Clothing,Cash,Spring,85.26103673247609,2,5,0
9372,26-35,Male,Books,Credit Card,Fall,184.574690437802,6,5,0
9373,18-25,Male,Home & Garden,Cash,Summer,47.913733063794616,7,5,0
9374,56-65,Male,Books,Cash,Winter,69.49473719436494,4,4,0
9375,18-25,Male,Books,Cash,Winter,45.201257668980006,7,3,0
9376,26-35,Male,Home & Garden,Credit Card,Winter,77.01506172957566,14,4,1
9377,46-55,Male,Clothing,Mobile Payment,Fall,25.0,3,4,1
9378,26-35,Male,Clothing,PayPal,Fall,59.888847638946245,11,5,0
9379,56-65,Female,Sports,Cash,Fall,185.0858046482016,2,4,0
9380,26-35,Male,Clothing,Credit Card,Summer,25.0,8,4,1
9381,18-25,Female,Electronics,Mobile Payment,Fall,41.10381246101633,5,5,0
9382,26-35,Female,Sports,Credit Card,Fall,108.71502345842788,8,3,0
9383,36-45,Female,Beauty,PayPal,Fall,102.419292447742,3,5,1
9384,26-35,Male,Sports,Credit Card,Summer,25.0,14,4,0
9385,36-45,Female,Books,Debit Card,Fall,82.35615503326301,3,4,0
9386,56-65,Female,Books,Debit Card,Spring,27.710445519685948,3,4,0
9387,56-65,Female,Sports,Cash,Fall,34.932406871086265,3,4,0
9388,26-35,Female,Home & Garden,Credit Card,Spring,78.5759878894582,9,4,0
9389,36-45,Female,Clothing,Credit Card,Summer,163.0876898876375,7,4,0
9390,36-45,Female,Books,Cash,Spring,68.99576449054328,6,5,1
9391,65+,Male,Books,Cash,Summer,30.092566213357426,3,4,0
9392,65+,Male,Electronics,Mobile Payment,Fall,66.79542735828635,2,4,0
9393,26-35,Female,Clothing,Credit Card,Fall,118.64323170854435,13,5,1
9394,46-55,Male,Books,PayPal,Spring,28.88287032595638,6,5,0
9395,26-35,Male,Home & Garden,PayPal,Fall,376.2721587367255,10,3,0
9396,18-25,Female,Books,PayPal,Spring,92.55154356295952,4,5,1
9397,18-25,Male,Clothing,Cash,Summer,57.94386108775564,4,3,0
9398,36-45,Female,Electronics,Cash,Fall,45.06180962979536,4,3,0
9399,36-45,Female,Clothing,Cash,Fall,108.04063601759074,8,5,0
9400,18-25,Male,Home & Garden,PayPal,Fall,37.225738223889465,7,5,0
9401,46-55,Male,Electronics,Mobile Payment,Winter,137.13865769821112,4,5,1
9402,26-35,Male,Clothing,Debit Card,Winter,140.52331367890355,7,4,0
9403,36-45,Male,Home & Garden,Credit Card,Spring,73.94497499745137,4,4,1
9404,26-35,Male,Home & Garden,Debit Card,Winter,128.9835619754795,10,5,1
9405,18-25,Male,Sports,Credit Card,Fall,25.0,11,5,0
9406,26-35,Male,Books,Cash,Winter,123.80619788157198,14,5,0
9407,26-35,Male,Electronics,PayPal,Spring,134.94353472822735,6,4,1
9408,36-45,Female,Electronics,Debit Card,Winter,138.84078736711433,8,4,0
9409,26-35,Female,Books,Cash,Summer,270.43847240836345,10,5,0
9410,36-45,Female,Clothing,Credit Card,Summer,57.548303941228696,9,5,1
9411,18-25,Female,Sports,Debit Card,Winter,44.79575484403814,4,5,0
9412,46-55,Male,Electronics,Debit Card,Summer,36.743086169038115,5,4,0
9413,46-55,Female,Home & Garden,Debit Card,Summer,25.0,6,5,1
9414,18-25,Male,Electronics,Debit Card,Winter,25.0,6,4,0
9415,36-45,Male,Sports,Debit Card,Summer,47.57859742586993,3,4,0
9416,18-25,Female,Books,Cash,Spring,46.651988230065605,6,5,0
9417,36-45,Male,Beauty,Credit Card,Spring,116.7556047138758,9,4,1
9418,26-35,Male,Books,Credit Card,Fall,25.0,5,4,0
9419,36-45,Female,Home & Garden,Mobile Payment,Spring,239.75603202525335,9,5,0
9420,36-45,Female,Electronics,PayPal,Fall,83.5439022480439,9,4,0
9421,65+,Male,Books,Debit Card,Fall,25.0,1,5,0
9422,36-45,Male,Home & Garden,Credit Card,Winter,133.59069836800694,8,4,0
9423,36-45,Female,Clothing,PayPal,Summer,170.30800491533515,5,4,1
9424,26-35,Female,Home & Garden,PayPal,Winter,68.69665375261953,11,4,1
9425,65+,Male,Electronics,Cash,Fall,25.0,4,4,0
9426,46-55,Female,Clothing,Debit Card,Winter,25.0,5,5,0
9427,26-35,Female,Clothing,Mobile Payment,Summer,231.68825827139648,10,5,1
9428,56-65,Male,Clothing,PayPal,Summer,44.94146864640729,4,4,0
9429,36-45,Female,Beauty,Cash,Summer,204.96976883215072,3,4,0
9430,56-65,Female,Beauty,Debit Card,Fall,56.977446676843215,2,3,0
9431,56-65,Male,Clothing,Credit Card,Winter,25.0,4,4,0
9432,26-35,Female,Books,Mobile Payment,Winter,121.8597527919409,11,5,1
9433,46-55,Male,Books,Debit Card,Fall,176.00419269545972,3,4,0
9434,26-35,Female,Books,Cash,Fall,143.50947424317968,4,5,1
9435,26-35,Female,Electronics,Cash,Spring,88.51944469438843,14,5,1
9436,26-35,Male,Clothing,Cash,Winter,79.08125748435778,4,5,0
9437,46-55,Female,Books,Cash,Summer,212.58673534731912,6,5,0
9438,26-35,Female,Clothing,Cash,Winter,99.54560060795059,12,4,1
9439,18-25,Male,Home & Garden,Mobile Payment,Spring,72.16727591373885,5,4,0
9440,46-55,Male,Books,PayPal,Summer,62.796685876534895,6,5,0
9441,18-25,Male,Home & Garden,PayPal,Spring,25.0,4,5,0
9442,18-25,Female,Home & Garden,Credit Card,Fall,25.0,10,4,0
9443,26-35,Female,Books,PayPal,Fall,105.0780063181022,6,4,1
9444,26-35,Female,Sports,Cash,Winter,116.55202854159745,13,5,1
